time	Temperature	Snet	VPD	WS	Rainfall
2004-04-13T07:00:00Z	24.27670954170395	9.34600362921444	0.17747988008014726	2.6437099196278924	1.5745420690083598
2004-04-13T08:00:00Z	25.09295211730756	98.78813181908387	0.23746657371972468	2.863325748525249	1.6628647196937352
2004-04-13T09:00:00Z	25.944707037359763	210.50344622810888	0.32825356382296605	2.8727001883515406	1.8046171220282847
2004-04-13T10:00:00Z	26.752612873565397	299.9455744179778	0.4521423771203208	2.763220896828266	1.9376462996037804
2004-04-13T11:00:00Z	27.196733717858535	347.63639667546636	0.5807287671795975	2.6646021029701314	2.141551678346558
2004-04-13T12:00:00Z	27.488952674159634	379.1682406955274	0.6858005004964088	2.1283472008226116	2.454497366577442
2004-04-13T13:00:00Z	28.084325790387823	548.5318017894292	0.8911414877224966	2.706199126977868	2.7107420938745075
2004-04-13T14:00:00Z	27.95526873373319	618.408464437764	0.9576498821339983	3.4402545202290167	3.1185528513600556
2004-04-13T15:00:00Z	26.27113910599553	411.39885134207225	0.5871838739370264	3.6548650688753916	4.767242330820338
2004-04-13T16:00:00Z	26.18614767187313	311.4752237549528	0.6076503331833619	2.974587432587495	5.699536976943712
2004-04-13T17:00:00Z	26.072897939271797	181.85401454229213	0.6315639716799096	3.2442111983386517	5.914346386635297
2004-04-13T18:00:00Z	25.47622559092963	82.10507861179303	0.502154123367301	2.728985157953116	6.060460401349371
2004-04-13T19:00:00Z	25.174912009830734	11.704340993596361	0.42980801693955983	2.044065685810467	6.150963858224504
2004-04-13T20:00:00Z	24.932063873860557	0	0.3614191498814271	1.8894857734323316	6.19676078820951
2004-04-13T21:00:00Z	24.846855901052493	0	0.3145985373357548	1.9063574281752504	6.22511126867642
2004-04-13T22:00:00Z	24.499636118593173	0	0.2368561799400136	2.129747268853794	0.0490681392696507
2004-04-13T23:00:00Z	24.556802331608026	0	0.23214903946178175	2.2605250729614648	0.07741861973655645
2004-04-14T00:00:00Z	24.241630274626687	0	0.15550362567743606	2.7202356205204006	0.5244838886378222
2004-04-14T01:00:00Z	24.080417223151187	0	0.1209377305198591	2.5078865533803083	0.606264120753909
2004-04-14T02:00:00Z	24.15295768284801	0	0.15138879015925658	2.6268156754057803	1.2997604890983143
2004-04-14T03:00:00Z	23.94345650446985	0	0.11955475202322395	2.5347921976541468	1.7075712465838624
2004-04-14T04:00:00Z	23.235699810382982	0	0.0027789160397960586	2.078782621797445	2.915737875712164
2004-04-14T05:00:00Z	23.076543876421283	0	0.0019166717948151018	1.9855384266582359	5.540338125091065
2004-04-14T06:00:00Z	23.027281325433137	0	0.0016752878055358452	2.175366387630104	7.385300161629953
2004-04-14T07:00:00Z	23.067232712937823	4.804020557072945	0.0018696089083705375	2.3148298947503454	8.908593285178904
2004-04-14T08:00:00Z	23.3346579897306	42.71211004379464	0.0014468515976200252	2.354161451577868	10.34901577351689
2004-04-14T09:00:00Z	23.851427563063453	108.57086458985022	0.025911201651230384	2.2324282157037167	11.245327117509186
2004-04-14T10:00:00Z	24.70426517654397	156.34903267564977	0.16136542717060912	2.4916576807250617	11.613883363579012
2004-04-14T11:00:00Z	25.673275794882215	265.53131806367253	0.26011303340393854	2.6086344464861604	11.913744214671325
2004-04-14T12:00:00Z	26.53336745433245	403.18834348089274	0.38732368361972475	2.551294063161087	12.355357468098186
2004-04-14T13:00:00Z	27.149853092412684	472.45358533105446	0.4997685107553848	2.507672829496471	12.812236364853385
2004-04-14T14:00:00Z	27.688601342340178	551.4142141236732	0.645200056544938	2.523866391885706	13.437037338220277
2004-04-14T15:00:00Z	27.436225504200934	373.665453511971	0.6239415999593803	2.431780362619828	14.277738124373634
2004-04-14T16:00:00Z	27.346578488336775	346.3262092508103	0.6705660235982327	2.4410356395222896	14.895996679171242
2004-04-14T17:00:00Z	25.8462902047263	127.35021767659055	0.31844907923758364	1.7633939646377865	17.041909969897322
2004-04-14T18:00:00Z	25.055815732716496	53.80503023921756	0.19047016370273423	2.075857530693097	18.17810999476347
2004-04-14T19:00:00Z	25.02138608169622	6.463591294971138	0.2518719577897309	2.4236859679665232	18.352574489944452
2004-04-14T20:00:00Z	24.668861101438154	0	0.20850588858345645	2.882848091262897	18.621904054380096
2004-04-14T21:00:00Z	24.399270437788743	0	0.1874019557342117	2.913081163338258	19.148568749207683
2004-04-14T22:00:00Z	24.554853483437057	0	0.20292491407723628	2.2798272450560897	0.28241440157421305
2004-04-14T23:00:00Z	24.705456139315118	0	0.22644109322172926	1.994471589518278	0.35547140893124607
2004-04-15T00:00:00Z	24.019894660508612	0	0.17293204895728423	2.2682952324665404	0.887588119233243
2004-04-15T01:00:00Z	23.72399454655124	0	0.13414237235130622	2.2030980285048662	1.8951205789034185
2004-04-15T02:00:00Z	23.727242626836187	0	0.11696537116403351	2.1004773382865274	2.601701784386394
2004-04-15T03:00:00Z	23.686966431303006	0	0.10037349414125174	2.0487247410055933	3.25812444750484
2004-04-15T04:00:00Z	23.495004886463448	0	0.0887329814041127	2.126108003916236	3.721545762829327
2004-04-15T05:00:00Z	23.116820071954464	0	0.0012948776086227553	2.301554530509382	4.239487232897868
2004-04-15T06:00:00Z	23.117577957354285	0	0.020436828459742627	2.6038137434974225	4.734530237973905
2004-04-15T07:00:00Z	23.55552744910608	5.502787183556292	0.09688062587392278	2.7220705399496867	5.140160189269688
2004-04-15T08:00:00Z	24.227663529401468	81.58100364193113	0.18925166345516845	3.6317837484611286	5.299359041122335
2004-04-15T09:00:00Z	25.143946977781013	220.0241415139443	0.3613041500010263	4.59379571204078	5.42911700941319
2004-04-15T10:00:00Z	26.133420501914372	357.6811669311646	0.5826022468386546	5.050765472563489	5.639564806725248
2004-04-15T11:00:00Z	27.34484617885147	478.6551391410944	0.85199917684404	4.727528456423208	5.6853617367102585
2004-04-15T12:00:00Z	28.051953256881347	515.1656953748491	1.0364960200866575	4.43908712708313	5.687542542900021
2004-04-15T13:00:00Z	28.354674339437054	498.3952963392494	1.1098936697289792	4.202404119857545	5.688632945994899
2004-04-15T14:00:00Z	28.98675076288498	644.7869045875104	1.2601198355481196	4.213848546918359	5.689723349089782
2004-04-15T15:00:00Z	28.590268429437515	512.9820496670886	1.1568027927959292	4.540760874581664	5.742062697644077
2004-04-15T16:00:00Z	28.419527675792892	470.70666876484665	1.0791526284274797	4.492028095699391	5.940516060912445
